item_id,DE_AREA,timestamp
478,846.3333333,2023/3/1 16:05
479,843.6666667,2023/3/1 16:07
480,841,2023/3/1 16:09
481,838.3333333,2023/3/1 16:11
482,835.6666667,2023/3/1 16:13
483,833,2023/3/1 16:15
484,768.3333333,2023/3/1 16:17
485,703.6666667,2023/3/1 16:19
486,639,2023/3/1 16:21
487,574.3333333,2023/3/1 16:23
488,509.6666667,2023/3/1 16:25
489,445,2023/3/1 16:27
490,474.0666667,2023/3/1 16:29
491,503.1333333,2023/3/1 16:31
492,532.2,2023/3/1 16:33
493,561.2666667,2023/3/1 16:35
494,590.3333333,2023/3/1 16:37
495,619.4,2023/3/1 16:39
496,648.4666667,2023/3/1 16:41
497,673.7857143,2023/3/1 16:43
498,695.3571429,2023/3/1 16:45
499,716.9285714,2023/3/1 16:47
500,738.5,2023/3/1 16:49
501,760.0714286,2023/3/1 16:51
502,781.6428571,2023/3/1 16:53
503,803.2142857,2023/3/1 16:55
504,815.8333333,2023/3/1 16:57
505,819.5,2023/3/1 16:59
506,823.1666667,2023/3/1 17:01
507,826.8333333,2023/3/1 17:03
508,830.5,2023/3/1 17:05
509,834.1666667,2023/3/1 17:07
510,824,2023/3/1 17:09
511,800,2023/3/1 17:11
512,776,2023/3/1 17:13
513,752,2023/3/1 17:15
514,728,2023/3/1 17:17
515,704,2023/3/1 17:19
516,680,2023/3/1 17:21
517,675.78125,2023/3/1 17:23
518,691.34375,2023/3/1 17:25
519,706.90625,2023/3/1 17:27
520,722.46875,2023/3/1 17:29
521,738.03125,2023/3/1 17:31
522,753.59375,2023/3/1 17:33
523,769.15625,2023/3/1 17:35
524,784.71875,2023/3/1 17:37
525,800.28125,2023/3/1 17:39
526,815.84375,2023/3/1 17:41
527,831.40625,2023/3/1 17:43
528,846.96875,2023/3/1 17:45
529,862.53125,2023/3/1 17:47
530,878.09375,2023/3/1 17:49
531,893.65625,2023/3/1 17:51
532,909.21875,2023/3/1 17:53
533,913.5925926,2023/3/1 17:55
534,906.7777778,2023/3/1 17:57
535,899.962963,2023/3/1 17:59
536,893.1481481,2023/3/1 18:01
537,886.3333333,2023/3/1 18:03
538,879.5185185,2023/3/1 18:05
539,872.7037037,2023/3/1 18:07
540,865.8888889,2023/3/1 18:09
541,859.0740741,2023/3/1 18:11
542,852.2592593,2023/3/1 18:13
543,845.4444444,2023/3/1 18:15
544,838.6296296,2023/3/1 18:17
545,831.8148148,2023/3/1 18:19
546,825,2023/3/1 18:21
547,818.1851852,2023/3/1 18:23
548,811.3703704,2023/3/1 18:25
549,804.5555556,2023/3/1 18:27
550,797.7407407,2023/3/1 18:29
551,790.9259259,2023/3/1 18:31
552,784.1111111,2023/3/1 18:33
553,777.2962963,2023/3/1 18:35
554,770.4814815,2023/3/1 18:37
555,763.6666667,2023/3/1 18:39
556,756.8518519,2023/3/1 18:41
557,750.037037,2023/3/1 18:43
558,743.2222222,2023/3/1 18:45
559,736.4074074,2023/3/1 18:47
560,729.5925926,2023/3/1 18:49
561,722.7777778,2023/3/1 18:51
562,715.962963,2023/3/1 18:53
563,709.1481481,2023/3/1 18:55
564,702.3333333,2023/3/1 18:57
565,695.5185185,2023/3/1 18:59
566,688.7037037,2023/3/1 19:01
567,681.8888889,2023/3/1 19:03
568,675.0740741,2023/3/1 19:05
569,668.2592593,2023/3/1 19:07
570,661.4444444,2023/3/1 19:09
571,654.6296296,2023/3/1 19:11
572,647.8148148,2023/3/1 19:13
573,641,2023/3/1 19:15
574,686.4285714,2023/3/1 19:17
575,731.8571429,2023/3/1 19:19
576,777.2857143,2023/3/1 19:21
577,822.7142857,2023/3/1 19:23
578,868.1428571,2023/3/1 19:25
579,913.5714286,2023/3/1 19:27
580,959,2023/3/1 19:29
581,969,2023/3/1 19:31
582,979,2023/3/1 19:33
583,989,2023/3/1 19:35
584,999,2023/3/1 19:37
585,1009,2023/3/1 19:39
586,1019,2023/3/1 19:41
587,1029,2023/3/1 19:43
588,945,2023/3/1 19:45
589,861,2023/3/1 19:47
590,777,2023/3/1 19:49
591,693,2023/3/1 19:51
592,609,2023/3/1 19:53
593,579.5,2023/3/1 19:55
594,604.5,2023/3/1 19:57
595,629.5,2023/3/1 19:59
596,654.5,2023/3/1 20:01
597,679.5,2023/3/1 20:03
598,704.5,2023/3/1 20:05
599,740.0714286,2023/3/1 20:07
600,786.2142857,2023/3/1 20:09
601,832.3571429,2023/3/1 20:11
602,878.5,2023/3/1 20:13
603,924.6428571,2023/3/1 20:15
604,970.7857143,2023/3/1 20:17
605,1016.928571,2023/3/1 20:19
606,1037.153846,2023/3/1 20:21
607,1031.461538,2023/3/1 20:23
608,1025.769231,2023/3/1 20:25
609,1020.076923,2023/3/1 20:27
610,1014.384615,2023/3/1 20:29
611,1008.692308,2023/3/1 20:31
612,1003,2023/3/1 20:33
613,1009.857143,2023/3/1 20:35
614,1016.714286,2023/3/1 20:37
615,1023.571429,2023/3/1 20:39
616,1030.428571,2023/3/1 20:41
617,1037.285714,2023/3/1 20:43
618,1044.142857,2023/3/1 20:45
619,1051,2023/3/1 20:47
620,1064.75,2023/3/1 20:49
621,1078.5,2023/3/1 20:51
622,1092.25,2023/3/1 20:53
623,1106,2023/3/1 20:55
624,1119.75,2023/3/1 20:57
625,1133.5,2023/3/1 20:59
626,1147.25,2023/3/1 21:01
627,1161,2023/3/1 21:03
628,1174.75,2023/3/1 21:05
629,1188.5,2023/3/1 21:07
630,1202.25,2023/3/1 21:09
631,1216,2023/3/1 21:11
632,1164.333333,2023/3/1 21:13
633,1112.666667,2023/3/1 21:15
634,1061,2023/3/1 21:17
635,1009.333333,2023/3/1 21:19
636,957.6666667,2023/3/1 21:21
637,906,2023/3/1 21:23
638,899.6363636,2023/3/1 21:25
639,893.2727273,2023/3/1 21:27
640,886.9090909,2023/3/1 21:29
641,880.5454545,2023/3/1 21:31
642,874.1818182,2023/3/1 21:33
643,837.8,2023/3/1 21:35
644,771.4,2023/3/1 21:37
645,705,2023/3/1 21:39
646,638.6,2023/3/1 21:41
647,572.2,2023/3/1 21:43
648,590,2023/3/1 21:45
649,692,2023/3/1 21:47
650,794,2023/3/1 21:49
651,896,2023/3/1 21:51
652,998,2023/3/1 21:53
653,1100,2023/3/1 21:55
654,1202,2023/3/1 21:57
655,1128.307692,2023/3/1 21:59
656,1054.615385,2023/3/1 22:01
657,980.9230769,2023/3/1 22:03
658,907.2307692,2023/3/1 22:05
659,833.5384615,2023/3/1 22:07
660,759.8461538,2023/3/1 22:09
661,754,2023/3/1 22:11
662,816,2023/3/1 22:13
663,878,2023/3/1 22:15
664,940,2023/3/1 22:17
665,1002,2023/3/1 22:19
666,1064,2023/3/1 22:21
667,1126,2023/3/1 22:23
668,1153.648936,2023/3/1 22:25
669,1146.946809,2023/3/1 22:27
670,1140.244681,2023/3/1 22:29
671,1133.542553,2023/3/1 22:31
672,1126.840426,2023/3/1 22:33
673,1120.138298,2023/3/1 22:35
674,1113.43617,2023/3/1 22:37
675,1106.734043,2023/3/1 22:39
676,1100.031915,2023/3/1 22:41
677,1093.329787,2023/3/1 22:43
678,1086.62766,2023/3/1 22:45
679,1079.925532,2023/3/1 22:47
680,1073.223404,2023/3/1 22:49
681,1066.521277,2023/3/1 22:51
682,1059.819149,2023/3/1 22:53
683,1053.117021,2023/3/1 22:55
684,1046.414894,2023/3/1 22:57
685,1039.712766,2023/3/1 22:59
686,1033.010638,2023/3/1 23:01
687,1026.308511,2023/3/1 23:03
688,1019.606383,2023/3/1 23:05
689,1012.904255,2023/3/1 23:07
690,1006.202128,2023/3/1 23:09
691,999.5,2023/3/1 23:11
692,992.7978723,2023/3/1 23:13
693,986.0957447,2023/3/1 23:15
694,979.393617,2023/3/1 23:17
695,972.6914894,2023/3/1 23:19
696,965.9893617,2023/3/1 23:21
697,959.287234,2023/3/1 23:23
698,952.5851064,2023/3/1 23:25
699,945.8829787,2023/3/1 23:27
700,939.1808511,2023/3/1 23:29
701,932.4787234,2023/3/1 23:31
702,925.7765957,2023/3/1 23:33
703,919.0744681,2023/3/1 23:35
704,912.3723404,2023/3/1 23:37
705,905.6702128,2023/3/1 23:39
706,898.9680851,2023/3/1 23:41
707,892.2659574,2023/3/1 23:43
708,885.5638298,2023/3/1 23:45
709,878.8617021,2023/3/1 23:47
710,872.1595745,2023/3/1 23:49
711,865.4574468,2023/3/1 23:51
712,858.7553191,2023/3/1 23:53
713,852.0531915,2023/3/1 23:55
714,845.3510638,2023/3/1 23:57
715,829.6666667,2023/3/1 23:59
716,805,2023/3/2 0:01
717,780.3333333,2023/3/2 0:03
718,755.6666667,2023/3/2 0:05
719,731,2023/3/2 0:07
720,706.3333333,2023/3/2 0:09
721,694.156044,2023/3/2 0:11
722,694.4681319,2023/3/2 0:13
723,694.7802198,2023/3/2 0:15
724,695.0923077,2023/3/2 0:17
725,695.4043956,2023/3/2 0:19
726,695.7164835,2023/3/2 0:21
727,696.0285714,2023/3/2 0:23
728,696.3406593,2023/3/2 0:25
729,696.6527473,2023/3/2 0:27
730,696.9648352,2023/3/2 0:29
731,697.2769231,2023/3/2 0:31
732,697.589011,2023/3/2 0:33
733,697.9010989,2023/3/2 0:35
734,698.2131868,2023/3/2 0:37
735,698.5252747,2023/3/2 0:39
736,698.8373626,2023/3/2 0:41
737,699.1494505,2023/3/2 0:43
738,699.4615385,2023/3/2 0:45
739,699.7736264,2023/3/2 0:47
740,700.0857143,2023/3/2 0:49
741,700.3978022,2023/3/2 0:51
742,700.7098901,2023/3/2 0:53
743,701.021978,2023/3/2 0:55
744,701.3340659,2023/3/2 0:57
745,701.6461538,2023/3/2 0:59
746,701.9582418,2023/3/2 1:01
747,702.2703297,2023/3/2 1:03
748,702.5824176,2023/3/2 1:05
749,702.8945055,2023/3/2 1:07
750,703.2065934,2023/3/2 1:09
751,703.5186813,2023/3/2 1:11
752,703.8307692,2023/3/2 1:13
753,704.1428571,2023/3/2 1:15
754,704.4549451,2023/3/2 1:17
755,704.767033,2023/3/2 1:19
756,705.0791209,2023/3/2 1:21
757,705.3912088,2023/3/2 1:23
758,705.7032967,2023/3/2 1:25
759,706.0153846,2023/3/2 1:27
760,706.3274725,2023/3/2 1:29
761,706.6395604,2023/3/2 1:31
762,706.9516484,2023/3/2 1:33
763,707.2637363,2023/3/2 1:35
764,707.5758242,2023/3/2 1:37
765,707.8879121,2023/3/2 1:39
766,708.2,2023/3/2 1:41
767,708.5120879,2023/3/2 1:43
768,708.8241758,2023/3/2 1:45
769,709.1362637,2023/3/2 1:47
770,709.4483516,2023/3/2 1:49
